Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
icemobile,Icemobile Rock Mini,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock-mini.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2012, March",Discontinued,103.2 x 45.2 x 14.5 mm (4.06 x 1.78 x 0.57 in),46 g without battery (1.62 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"1.8 inches, 10.2 cm2 (~21.9% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,1.3 MP,Yes,,,Yes,No,No,No,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 6 h,"Black, White, Red, Silver",,,,,,,Removable Li-Ion 700 mAh battery,,Up to 180 h,,,,,,,,,,,,,,,,,,500 contacts,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Twilight II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-twilight2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,2012,Discontinued,100 x 51.2 x 17.6 mm (3.94 x 2.02 x 0.69 in),100 g (3.53 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT touchscreen,"2.4 inches, 17.8 cm2 (~34.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"microSD, up to 8 GB (dedicated slot)",,2 MP,Yes,VGA,,No,No,No,2.0,No,Stereo FM radio,miniUSB,,Flashlight,Up to 6 h,"Black, Red, White",,,,,,,Removable Li-Ion 700 mAh battery,,Up to 180 h,,,,,,,,,,,,,,QWERTY,,,,500 entries,Yes,"SMS, MMS",Yes,Yes,,,,,,,
icemobile,Icemobile Fuego,https://cdn2.gsmarena.com/vv/bigpic/icemobile-fuego.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,No,No,"2012, January. Released 2012, January",Discontinued,88.5 x 57.6 x 17.5 mm (3.48 x 2.27 x 0.69 in),90 g (3.17 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,"microSD, up to 8 GB (dedicated slot)",,1.3 MP,Yes,VGA,,Yes,,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 6 h,"Black, Red, White",,,,,,,Removable Li-Ion 950 mAh battery,,Up to 500 h,,,,,,,,,,,,,,QWERTY,,,,500 entries,Yes,"SMS, MMS",Yes,Yes,,,,,,,
icemobile,Icemobile Hurricane II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-hurricane-ii.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,"2011, December. Released 2011, December",Discontinued,111.5 x 60 x 12.8 mm (4.39 x 2.36 x 0.50 in),90 g (3.17 oz),"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"2.2 inches, 15.0 cm2 (~22.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio",,,,"microSD, up to 8 GB (dedicated slot)",128 + 64 MB,VGA,Yes,,,Yes,,Wi-Fi 802.11 b/g/n,Yes,No,FM radio,Proprietary,,Flashlight,Up to 8 h,"Black, White, Gold, Blue",,,,,,,Removable Li-Ion 1050 mAh battery,,Up to 72 h,,,,,,,,,,,,,,QWERTY,,,,500 entries,Yes,SMS,Yes,No,,,,,,,
icemobile,Icemobile Sol,https://cdn2.gsmarena.com/vv/bigpic/icemobile-sol.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, October. Released Exp. release 2012, Q1",Discontinued,96.2 x 52 x 13.2 mm (3.79 x 2.05 x 0.52 in),59 g (2.08 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT resistive touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~35.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"microSD, up to 8 GB (dedicated slot)",,VGA,,,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Red, Pink, White, Blue",,,,,,,Removable Li-Ion 850 mAh battery,,Up to 580 h,,,,,,,,,,,,,,,,,,250 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Twister,https://cdn2.gsmarena.com/vv/bigpic/icemobile-twister.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, October. Released Exp. release 2012, Q1",Discontinued,111.3 x 50 x 13 mm (4.38 x 1.97 x 0.51 in),90 g (3.17 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"microSD, up to 8 GB (dedicated slot)",,2 MP,Yes,Yes,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 9 h,"Black, Blue, White, Pink",,HSDPA 850 / 2100 - SIM 1 only,,HSPA,,,Removable Li-Ion 1000 mAh battery,,Up to 600 h,,,,,,,,,,,,,,,,,,500 entries,Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",,,,,,,
icemobile,Icemobile Wave,https://cdn2.gsmarena.com/vv/bigpic/icemobile-wave.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, October. Released 2011, October",Discontinued,111 x 50 x 14.3 mm (4.37 x 1.97 x 0.56 in),86 g (3.03 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","2.2 inches, 15.0 cm2 (~27.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,"microSD, up to 8 GB (dedicated slot)",,VGA,Yes,Yes,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Black/Red, Blue/White, Black/Silver, Black",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 580 h,,,,,,,,,,,,,,,,,,300 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Tornado II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tornado-ii.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,"2011, September. Released 2011, October",Discontinued,107 x 45.4 x 13.8 mm (4.21 x 1.79 x 0.54 in),101 g (3.56 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","2.2 inches, 15.0 cm2 (~30.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",,,,"microSD, up to 2 GB (dedicated slot)",,VGA,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 4 h 10 min,"Black, Red, Orange, Blue, Silver",,,,,,,Removable Li-Ion 1050 mAh battery,,Up to 200 h,,,,,,,,,,,,,,QWERTY,,,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Storm,https://cdn2.gsmarena.com/vv/bigpic/icemobile-storm.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, August. Released 2011, September",Discontinued,106.5 x 59 x 14.6 mm (4.19 x 2.32 x 0.57 in),-,Triple SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2 & SIM 3,"TFT, 26K colors","2.0 inches, 12.6 cm2 (~20.0% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,"microSD, up to 8 GB (dedicated slot)",,VGA,Yes,Yes,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Purple, Black, Red, Rose, Coffee, Blue, Yellow",,,,,,LED flash,Removable Li-Ion 1000 mAh battery,,Up to 580 h,,,,,,,,,,,,,,QWERTY,,,,300 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Clima II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-clima-ii.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, May. Released 2011, December",Discontinued,108.6 x 60 x 12.5 mm (4.28 x 2.36 x 0.49 in),106 g (3.74 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT resistive touchscreen, 65K colors","2.4 inches, 14.9 cm2 (~22.8% screen-to-body ratio)","640 x 320 pixels, 18:9 ratio (~298 ppi density)",Android 2.2 (Froyo),Mediatek MT6516,416 MHz,"microSD, up to 16 GB (dedicated slot)",,2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Black, Blue, White",About 70 EUR,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 680 h,,,,,,,,,,,,,,QWERTY,,,,,,,,,,,,,,,
icemobile,Icemobile Flurry II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-flurryII.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, August. Released 2011, September",Discontinued,98 x 53 x 13.5 mm (3.86 x 2.09 x 0.53 in),-,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"2.0 inches, 12.6 cm2 (~24.2% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,"microSD, up to 8 GB (dedicated slot)",,VGA,Yes,Yes,,Yes,No,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Black, Red, Blue, Pink, White",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 580 h,,,,,,,,,,,,,,QWERTY,,,,300 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Shine,https://cdn2.gsmarena.com/vv/bigpic/icemobile-shine.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Up to 53.6 kbps,Up to 236.8 kbps,"2011, June. Released 2011, July",Discontinued,112 x 58 x 13.5 mm (4.41 x 2.28 x 0.53 in),126 g (4.44 oz),Mini-SIM,Organizer Photo/video editor Document viewer  MP4/H.264 player MP3/AAC+ player Predictive text input,"TFT touchscreen,  65K colors","3.2 inches, 30.5 cm2 (~46.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.2 (Froyo),,,"microSD, up to 16 GB (dedicated slot)","512 MB, 256 MB RAM",2 MP,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, compass",Removable Li-Ion battery,,"White, Black, Red",,HSDPA 850 / 2100,,HSPA 7.2/0.384 Mbps,,,,,,,,,,,,,,Optional,,,,,,,,,,,,,,,,,,,,
icemobile,Icemobile Crystal,https://cdn2.gsmarena.com/vv/bigpic/icemobile-crystal.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,"2011, February. Released 2011, Q2",Discontinued,111.5 x 56.2 x 13.1 mm (4.39 x 2.21 x 0.52 in),-,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT touchscreen,  65K colors","3.5 inches, 34.9 cm2 (~55.6% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~133 ppi density)",Android 2.2 (Froyo),Mediatek MT6516,416 MHz,"microSD, up to 2 GB (dedicated slot)",512 MB + 256 MB,1.3 MP,Yes,Yes,,Yes,Yes,Wi-Fi 802.11,Yes,"Yes, with A-GPS",Stereo FM radio,microUSB 2.0,Accelerometer,Trackball Flashlight,Up to 5 h,"Black, White",,,,,,LED flash,Removable Li-Ion 1050 mAh battery,,Up to 180 h,,,,,,,,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
icemobile,Icemobile Comet II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-cometII.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,"2011, June",Discontinued,111.5 x 60 x 12.8 mm (4.39 x 2.36 x 0.50 in),90 g (3.17 oz),"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","2.2 inches, 15.2 cm2 (~22.8% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,VGA,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 4 h 10 min,"Black, Pink, Brown",,,,,,,Removable Li-Ion 1050 mAh battery,,Up to 200 h,,,,,,,,,,,,,WAP 2.0/xHTML,QWERTY,,,,"500 contacts, Photocall",Yes,"SMS, MMS",Yes,Yes,,,,,,,
icemobile,Icemobile Viento II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-viento-II.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, June",Discontinued,100 x 55 x 13.5 mm (3.94 x 2.17 x 0.53 in),-,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","2.0 inches, 12.6 cm2 (~22.9% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,VGA,,,,Yes,Yes,No,2.0,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Purple, Black, Red",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 580 h,,,,,,,,,,,,,WAP 2.0/xHTML,QWERTY,,,,"300 contacts, Photocall",Yes,"SMS, MMS",Yes,Yes,,,,,,,
icemobile,Icemobile Rock,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, June. Released 2011, July",Discontinued,109.7 x 46.6 x 15 mm (4.32 x 1.83 x 0.59 in),-,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~19.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,Yes,,,,Yes,No,No,No,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Purple, Blue, Black, Red, Yellow",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 580 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,"300 contacts, Photocall",Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Tropical,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tropical-1.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, May",Discontinued,108.5 x 57 x 13.5 mm (4.27 x 2.24 x 0.53 in),81 g (2.86 oz),"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~16.5% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,VGA,Yes,,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 3 h,"Black/Red, White/Black, Pink/Black",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 600 h,,,,,,,,,,,,,WAP 2.0/xHTML,QWERTY,,,,"500 contacts, Photocall",Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Tropical II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-tropical-ii-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2011, May",Discontinued,99 x 55.5 x 12.9 mm (3.90 x 2.19 x 0.51 in),-,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,VGA,,,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Purple, Black, Red",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 580 h,,,,,,,,,,,,,WAP 2.0/xHTML,QWERTY,,,,"300 contacts, Photocall",Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Rainbow II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rainbow2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,"2011, April. Released 2011, April",Discontinued,109 x 47 x 14.1 mm (4.29 x 1.85 x 0.56 in),78 g (2.75 oz),"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","1.8 inches, 10.0 cm2 (~19.6% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",,,,"microSD, up to 2 GB (dedicated slot)",,0.3 MP,Yes,,,Yes,No,No,Yes,No,Stereo FM radio,Proprietary,,Flashlight,Up to 10 h,"Black, Blue, Red, Purple, Yellow",,,,,,,Removable Li-Ion battery,,Up to 360 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,"300 contacts, Photocall",Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Rainbow,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rainbow.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,2011. Released 2011,Discontinued,109.7 x 57 x 15 mm (4.32 x 2.24 x 0.59 in),80 g (2.82 oz),"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT, 65K colors","1.8 inches, 10.0 cm2 (~16.0% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",,,,"microSD, up to 2 GB (dedicated slot)",,0.3 MP,No,,,Yes,No,No,Yes,No,FM radio,No,,Flashlight,Up to 8 h,"Black, Blue, Red, Pink, White",,,,,,,Removable Li-Ion 580 mAh battery,,Up to 580 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,"500 contacts, Photocall",Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Twilight,https://cdn2.gsmarena.com/vv/bigpic/icemobile-twilight.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Yes,No,"2010, December. Released 2010, October",Discontinued,88 x 59 x 14 mm (3.46 x 2.32 x 0.55 in),103 g (3.63 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"1.8 inches, 10.0 cm2 (~19.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~222 ppi density)",,,,"microSD, up to 16 GB (dedicated slot)",,0.3 MP,Yes,Yes,,No,No,Wi-Fi 802.11 b/g/n,Yes,No,FM radio,No,,Organizer Analog TV MP3 Player Predictive Text Input,Up to 6 h,"Black, White, Red",,,,,,,Removable Li-Ion 650 mAh battery,,Up to 45 h,,,,,,,,,,,,,,QWERTY,,,,200 entries,Yes,"SMS, MMS",Yes + downloadable,Yes,,,,,,,
