Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages
allview,Allview Viva H7 LTE,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-h7-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,Class 12,Class 10,2014,Available. Released 2014,188 x 108 x 9 mm (7.40 x 4.25 x 0.35 in),265 g (9.35 oz),Mini-SIM,Non-removable Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~67.9% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.4.4 (KitKat),Mediatek MT8732 (28 nm),Quad-core 1.5 GHz Cortex-A53,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, EDR","Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, proximity",,Up to 4 h 30 min,"Black, White",,HSDPA 900 / 2100,"LTE band 3(1800), 7(2600), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Mali-T760,,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva D8,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-d8.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 10,Class 12,"2014, January","Available. Released 2014, January",199 x 136.8 x 9.1 mm (7.83 x 5.39 x 0.36 in),367 g (12.95 oz),Micro-SIM,Non-removable Li-Po 4000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~71.0% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",3.15 MP,Yes,1 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,Accelerometer,,Up to 5 h,Black,,HSDPA 900 / 2100,,HSPA 42.2/11.5 Mbps,Mali-400,"Panorama, HDR",,,Up to 400 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview AX4 Nano,https://cdn2.gsmarena.com/vv/bigpic/allview-ax4-nano.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 10,Class 12,"2014, January","Available. Released 2014, January",190.9 x 107.8 x 9.3 mm (7.52 x 4.24 x 0.37 in),256.2 g (9.03 oz),Mini-SIM,Non-removable Li-Po 2500 mAh battery,"Capacitive touchscreen, 16M colors","7.0 inches, 139.5 cm2 (~67.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",3.15 MP,Yes,1 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM Radio,microUSB 2.0,Accelerometer,,Up to 4 h,"Black, White",,HSDPA 900 / 2100,,HSPA,Mali-400,,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview AX3 Party,https://cdn2.gsmarena.com/vv/bigpic/allview-ax3-party.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Yes,Yes,"2013, November. Released 2013, November",Discontinued,198 x 122 x 9.9 mm (7.80 x 4.80 x 0.39 in),337.4 g (11.89 oz),Yes,Non-removable Li-Po 3000 mAh battery,TFT capacitive touchscreen,"7.0 inches, 139.5 cm2 (~57.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.0 GHz Cortex-A9,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",3.15 MP,Yes,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",,"Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, compass",,,"Black, White",,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva i8,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-i8.jpg,No cellular connectivity,N/A,No,No,"2013, November. Released 2013, November",Discontinued,200 x 137 x 7.3 mm (7.87 x 5.39 x 0.29 in),312.5 g (11.01 oz),No,Non-removable Li-Po 4600 mAh battery,IPS LCD capacitive touchscreen,"7.9 inches, 193.3 cm2 (~70.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)",Android 4.2 (Jelly Bean),Intel Atom Z5280,Dual-core 2.0 GHz,"microSD, up to 32 GB (dedicated slot)","16 GB, 1 GB RAM","5 MP, AF",Yes,2 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, A2DP",Yes,No,microUSB 2.0,Accelerometer,,Up to 8 h,White,,,,,PowerVR SGX544,,,,Up to 460 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva Q7 Life,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-q7-life.jpg,No cellular connectivity,N/A,No,No,"2013, November. Released 2013, November",Discontinued,192.5 x 122 x 7.5 mm (7.58 x 4.80 x 0.30 in),402 g (14.18 oz),No,No,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,Quad-core 1.0 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",VGA,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,,,No,microUSB 2.0,Accelerometer,HDMI port,Up to 4 h,"White, Black",About 90 EUR,,,,PowerVR SGX544,,Non-removable Li-Po 3000 mAh battery,,Up to 300 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview 3 Speed Quad HD,https://cdn2.gsmarena.com/vv/bigpic/allview-3-speed-quad-hd.jpg,No cellular connectivity,N/A,No,No,"2013, November. Released 2013, November",Discontinued,242.5 x 178 x 8.9 mm (9.55 x 7.01 x 0.35 in),645.4 g (1.42 lb),No,HDMI port,TFT capacitive touchscreen,"9.7 inches, 291.4 cm2 (~67.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~132 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.0 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",2 MP,Yes,Yes,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct",,,No,microUSB 2.0,Accelerometer,Non-removable Li-Po 8000 mAh battery,Up to 8 h,"White, Black",About 160 EUR,,,,PowerVR SGX544,,,,Up to 570 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview City Life,https://cdn2.gsmarena.com/vv/bigpic/allview-city-life.jpg,No cellular connectivity,N/A,No,No,"2013, October. Released 2013, October",Discontinued,192.5 x 122 x 7.9 mm (7.58 x 4.80 x 0.31 in),282 g (9.95 oz),No,No,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1.1 (Jelly Bean),,Dual-core 1.5 GHz Cortex-A9,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM",VGA,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,,,No,"microUSB 2.0, USB Host",Accelerometer,HDMI port,Up to 4 h,"White, Black",About 70 EUR,,,,Mali-400,,Non-removable Li-Po 3000 mAh battery,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview 2 Speed Quad,https://cdn2.gsmarena.com/vv/bigpic/allview-2-speed-quad.jpg,No cellular connectivity,N/A,No,No,"2013, September. Released 2013, September",Discontinued,200 x 152.5 x 9.8 mm (7.87 x 6.00 x 0.39 in),472.4 g (1.04 lb),No,HDMI port,TFT capacitive touchscreen,"8.0 inches, 198.2 cm2 (~65.0% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.0 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",2 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct",,,No,"microUSB 2.0, USB Host",Accelerometer,Non-removable Li-Po 4400 mAh battery,Up to 7 h,"White, Black",About 120 EUR,,,,PowerVR SGX544,,,,Up to 440 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview City+,https://cdn2.gsmarena.com/vv/bigpic/allview-city-plus.jpg,No cellular connectivity,N/A,No,No,"2013, August. Released 2013, August",Discontinued,192.5 x 122 x 7.9 mm (7.58 x 4.80 x 0.31 in),289 g (10.19 oz),No,No,IPS LCD capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.5 GHz Cortex-A9,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM",VGA,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,,,No,"microUSB 2.0, USB Host",Accelerometer,HDMI port,Up to 4 h,"White, Black",About 80 EUR,,,,Mali-400,,Non-removable Li-Po 3000 mAh battery,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva H8,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-h8.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Yes,Yes,"2013, August. Released 2013, August",Discontinued,200 x 135.7 x 7.9 mm (7.87 x 5.34 x 0.31 in),374 g (13.19 oz),Yes,Non-removable Li-Po 4000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~71.2% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, AF",720p,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,Up to 4 h,Black,About 190 EUR,HSDPA 900 / 2100,,HSPA,PowerVR SGX544,,,,Up to 400 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva Q8,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-q8.jpg,No cellular connectivity,N/A,No,No,"2013, July. Released 2013, July",Discontinued,200 x 139 x 7.5 mm (7.87 x 5.47 x 0.30 in),357 g (12.59 oz),No,HDMI port,IPS LCD capacitive touchscreen,"7.9 inches, 193.3 cm2 (~69.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,Quad-core 1.0 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, AF",Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,,,No,"microUSB 2.0, USB Host",Accelerometer,Non-removable Li-Po 4000 mAh battery,Up to 4 h,"White, Black",About 150 EUR,,,,PowerVR SGX544,,,,Up to 130 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Start M7,https://cdn2.gsmarena.com/vv/bigpic/allview-m7-start.jpg,GSM,GSM 900 / 1800,Yes,No,"2014, January","Available. Released 2014, January",119 x 51.9 x 11.9 mm (4.69 x 2.04 x 0.47 in),80 g (2.82 oz),Dual SIM (dual stand-by),No,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~28.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,0,"microSD, up to 32 GB (dedicated slot)",,QVGA,No,,,Yes,Yes,No,"2.0, A2DP, EDR",No,FM radio,microUSB 2.0,,Removable Li-Ion 1000 mAh battery,Up to 5 h 15 min,Black,About 20 EUR,,,,,,,,Up to 140 h,,,,,,,,,,,,,,,,,,300 entries,Yes,"SMS, MMS",No,No,,,,
allview,Allview P6 Quad Plus,https://cdn2.gsmarena.com/vv/bigpic/allview-p6-quad-plus.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, January","Available. Released 2014, January",135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in),131.9 g (4.62 oz),Dual SIM (dual stand-by),Removable Li-Po 2100 mAh battery,TFT capacitive touchscreen,"4.65 inches, 59.6 cm2 (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Android 4.1.2 (Jelly Bean),,Quad-core 1.5 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM","8 MP, AF",1080p@30fps,1 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 6 h 40 min,Black,About 220 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,PowerVR SGX544,"LED flash, HDR",,,Up to 260 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview A5 Quad,https://cdn2.gsmarena.com/vv/bigpic/allview-a5-quad.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, January","Available. Released 2014, January",129.2 x 68 x 10.9 mm (5.09 x 2.68 x 0.43 in),153.7 (5.40 oz),Dual SIM (dual stand-by),Removable Li-Ion 1700 mAh battery,TFT capacitive touchscreen,"4.3 inches, 52.6 cm2 (~59.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.3 GHz Cortex-A7,No,"4 GB, 512 MB RAM","5 MP, AF",1080p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 6 h 30 min (2G) / Up to 5 h 30 min (3G),"Black, White",About 130 EUR,HSDPA 900 / 2100,,HSPA,Mali-400,"LED flash, HDR",,,Up to 212 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview P5 Symbol,https://cdn2.gsmarena.com/vv/bigpic/allview-p5-symbol.jpg,GSM / HSPA,GSM 900 / 1800,Class 12,Class 10,"2013, December. Released 2013, December",Discontinued,136.6 x 69.8 x 10.9 mm (5.38 x 2.75 x 0.43 in),147.7 (5.19 oz),Dual SIM (dual stand-by),Stylus,TFT capacitive touchscreen,"4.63 inches, 59.1 cm2 (~62.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~212 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.2 GHz Cortex-A7,No,"4 GB, 512 MB RAM","5 MP, AF",720p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1700 mAh battery,Up to 6 h 40 min (2G) / Up to 5 h 40 min (3G),Black,About 160 EUR,HSDPA 900 / 2100,,HSPA,Mali-400,"LED flash, HDR, panorama",,,Up to 280 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Soul Mini,https://cdn2.gsmarena.com/vv/bigpic/allview-x1-soul-mini.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2013, November. Released 2013, November",Discontinued,130.4 x 64.4 x 9.1 mm (5.13 x 2.54 x 0.36 in),147.7 g (5.19 oz),Micro-SIM,DTS sound Yamaha audio amplifier,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589T (28 nm),Quad-core 1.5 GHz Cortex-A7,No,"16 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Po 3000 mAh battery,Up to 8 h 20 min (2G) / Up to 7 h (3G),Black,About 270 EUR,HSDPA 900 / 2100,,HSPA,PowerVR SGX544MP2,"LED flash, HDR, panorama",,,Up to 350 h,,,,,,,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Soul,https://cdn2.gsmarena.com/vv/bigpic/allview-x1-soul.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 12,Class 10,"2013, November. Released 2013, November",Discontinued,143 x 69 x 7.9 mm (5.63 x 2.72 x 0.31 in),129.4 g (4.55 oz),Micro-SIM,DTS sound Yamaha audio amplifier,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589T (28 nm),Quad-core 1.5 GHz Cortex-A7,No,"32 GB, 2 GB RAM","13 MP, AF",1080p@30fps,5 MP,,"Yes, built-in amplifier",Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Po 2000 mAh battery,Up to 6 h (2G) / Up to 5 h (3G),Black,About 360 EUR,HSDPA 900 / 2100,,HSPA,PowerVR SGX544MP2,"LED flash, HDR, panorama",,,Up to 250 h,,,,,,,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,
allview,Allview A4 Duo,https://cdn2.gsmarena.com/vv/bigpic/allview-a4-duo.jpg,GSM / HSPA,GSM 900 / 1800,Class 12,Class 10,"2013, November. Released 2013, November",Discontinued,116.1 x 63.2 x 12 mm (4.57 x 2.49 x 0.47 in),110.6 (3.88 oz),Dual SIM (dual stand-by),No,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~49.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.0 GHz Cotex-A7,No,512 MB RAM,2 MP,Yes,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR",No,FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1200 mAh battery,Up to 8 h 20 min,Black,About 80 EUR,HSDPA 900 / 2100,,HSPA,Mali-400,,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview A5 Duo,https://cdn2.gsmarena.com/vv/bigpic/allview-a5-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 12,Class 10,"2013, August. Released 2013, August",Discontinued,126 x 64.4 x 11.5 mm (4.96 x 2.54 x 0.45 in),137.7 g (4.83 oz),Dual SIM (dual stand-by),Removable Li-Ion 1700 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.2 GHz Cotex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 6 h 40 min (2G) / Up to 6 h (3G),Black,About 100 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Mali-400,LED flash,,,Up to 220 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview H2 Qubo,https://cdn2.gsmarena.com/vv/bigpic/allview-h2-qubo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 12,Class 10,"2013, August. Released 2013, August",Discontinued,136 x 67 x 9.8 mm (5.35 x 2.64 x 0.39 in),142 g (5.01 oz),Dual SIM (dual stand-by),Removable Li-Ion 1800 mAh battery,TFT capacitive touchscreen,"4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","5 MP, AF",720p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 6 h 40 min (2G) / Up to 6 h (3G),"Black, White",About 120 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,PowerVR SGX544,"LED flash, HDR",,,Up to 230 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viper i V1,https://cdn2.gsmarena.com/vv/bigpic/allview-viper-i.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Class 12,Class 10,"2014, May","Available. Released 2014, May",134.5 x 68.8 x 11 mm (5.30 x 2.71 x 0.43 in),143 g (5.04 oz),Dual SIM (dual stand-by),DTS sound Yamaha audio amplifier,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1800 mAh battery,Up to 6 h (2G) / Up to 5 h (3G),"Black, white, yellow, blue, pink",About 200 EUR,HSDPA 900 / 2100,,HSPA,Mali-400,"LED flash, HDR",,,Up to 180 h,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,
allview,Allview Viper V1,https://cdn2.gsmarena.com/vv/bigpic/allview-v1-viper.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 12,Class 10,"2013, June. Released 2013, June",Discontinued,137.5 x 68.4 x 7.9 mm (5.41 x 2.69 x 0.31 in),124.9 g (4.37 oz),Dual SIM (dual stand-by),DTS sound Yamaha audio amplifier,IPS LCD capacitive touchscreen,"4.7 inches, 60.9 cm2 (~64.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4/16 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1800 mAh battery,Up to 6 h 20 min (2G) / Up to 5 h 30 min (3G),"Black, White, Blue",About 230 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,PowerVR SGX544,"LED flash, HDR",,,Up to 280 h,,,,,,,Corning Gorilla Glass,,,,,,,,,,,,,,,,,,,
allview,Allview P5 Qmax,https://cdn2.gsmarena.com/vv/bigpic/allview-p5-qmax.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 12,Class 10,"2013, June. Released 2013, June",Discontinued,153 x 73 x 9.9 mm (6.02 x 2.87 x 0.39 in),176.9 g (6.21 oz),Dual SIM (dual stand-by),Yamaha audio amplifier,TFT capacitive touchscreen,"5.3 inches, 77.4 cm2 (~69.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~208 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM","8 MP, AF",720p@30fps,1 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 3000 mAh battery,Up to 8 h,Black,About 230 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,PowerVR SGX544,"LED flash, HDR",,,Up to 400 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview P6 Quad,https://cdn2.gsmarena.com/vv/bigpic/allview-p6-quad.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2013, April. Released 2013, April",Discontinued,135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in),131.9 g (4.62 oz),Dual SIM (dual stand-by),Yamaha audio amplifier,Super AMOLED capacitive touchscreen,"4.65 inches, 59.6 cm2 (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Android 4.1.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM","8 MP, AF",1080p@30fps,1 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Po 2100 mAh battery,Up to 6 h 40 min,Black,,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,PowerVR SGX544,"LED flash, HDR",,,Up to 260 h,,,,,,,Corning Gorilla Glass 2,,,,,,,,,,,,,,,,,,,
allview,Allview Simply S5,https://cdn2.gsmarena.com/vv/bigpic/allview-simply-s5.jpg,GSM,GSM 900 / 1800,Class 12,Class 10,"2013, April. Released 2013, April",Discontinued,123 x 56 x 10.2 mm (4.84 x 2.20 x 0.40 in),113.6 (3.99 oz),Dual SIM (dual stand-by),No,"TFT, 256K colors","2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,0,"microSD, up to 32 GB (dedicated slot)",,2 MP,Yes,,,Yes,Yes,No,2.0,No,FM radio,microUSB 2.0,,Removable Li-Ion 1280 mAh battery,Up to 5 h,"Black, White",About 20 EUR,,,,,,,,Up to 250 h,,,,,,,,,,,,,,,,,,Yes,Yes,"SMS, MMS",No,Yes,,,,
