Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
i_mobile,i-mobile 903,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-903.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2007, May. Released 2007, May",Discontinued,106 x 47 x 17 mm (4.17 x 1.85 x 0.67 in),88 g (3.10 oz),Mini-SIM,wallpapers,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,"microSD (dedicated slot), 1 GB included",64 MB,2 MP,Yes,,,No,No,No,"2.0, A2DP",No,FM radio,Proprietary,,No,Up to 2 h,"Black, White",,,,,,,Removable Li-Ion 850 mAh battery,,Up to 200 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,1000 entries,Yes,"SMS, EMS, MMS",Yes,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 613,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-613.jpg,GSM,GSM 900 / 1800 / 1900,Class 12,No,"2007, December. Released 2007, December",Discontinued,113 x 50 x 18 mm (4.45 x 1.97 x 0.71 in),74.5 g (2.61 oz),Mini-SIM,,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~26.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,"microSD (dedicated slot), 1 GB included",87 MB,"3.15 MP, AF",Yes,,,"Yes, with stereo speakers",No,No,"1.2, A2DP",No,FM radio,Proprietary,Accelerometer,No,Up to 3 h,Black,,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 300 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,1000 entries,Yes,SMS,Yes,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 520,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-520.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2007, December. Released 2007, December",Discontinued,104 x 46 x 12.4 mm (4.09 x 1.81 x 0.49 in),80 g (2.82 oz),Mini-SIM,"wallpapers, themes","TFT, 256K colors","1.76 inches, 9.7 cm2 (~20.4% screen-to-body ratio)",176 x 220 pixels (~160 ppi density),,,,"microSD (dedicated slot), 1 GB included",56 MB,1.3 MP,Yes,,,No,No,No,"2.0, A2DP",No,FM radio,Proprietary,,No,Up to 3 h,"Black, Silver",,,,,,,Removable Li-Ion 750 mAh battery,,Up to 200 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,1000 entries,Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 518,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-518.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2007, December. Released 2007, December",Discontinued,105.5 x 49 x 16.5 mm (4.15 x 1.93 x 0.65 in),101 g (3.56 oz),Mini-SIM,wallpapers,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",88 MB,2 MP,Yes,,,"Yes, with stereo speakers",No,No,"2.0, A2DP",No,"FM radio, recording; built-in antenna",miniUSB,,No,Up to 3 h,Black,,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 250 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,Yes,Yes,"SMS, EMS, MMS",Yes,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 510,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-510.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2006, April. Released 2006, April",Discontinued,99 x 44 x 15 mm (3.90 x 1.73 x 0.59 in),75 g (2.65 oz),Mini-SIM,wallpapers,"TFT, 256K colors",,128 x 160 pixels,,,,microSD (dedicated slot),64 MB,VGA,Yes,,,No,No,No,No,No,FM radio,Proprietary,,No,Up to 3 h,,,,,,,,Removable Li-Ion 720 mAh battery,,Up to 200 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,Yes,Yes,"SMS, EMS, MMS",Yes,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 318,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-318.jpg,GSM,GSM 900 / 1800,Class 10,No,"2008, March. Released 2008, March",Discontinued,107 x 45 x 14.8 mm (4.21 x 1.77 x 0.58 in),85.9 g (3.03 oz),Mini-SIM,"wallpapers, themes","TFT, 256K colors","1.8 inches, 10.2 cm2 (~21.2% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,"microSD, up to 1 GB (dedicated slot)",120 MB,VGA,Yes,,,No,No,No,"1.2, A2DP",No,FM radio,Proprietary,,No,Up to 2 h,,,,,,,,Removable Li-Ion 700 mAh battery,,Up to 180 h,,,,,,,,,,,,,WAP,,,,,Yes,Yes,"SMS, MMS",Yes,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 315,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-315.jpg,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2007, November. Released 2007, November",Discontinued,98 x 46.3 x 15.1 mm (3.86 x 1.82 x 0.59 in),80 g (2.82 oz),Mini-SIM,"wallpapers, themes","TFT, 256K colors","1.5 inches, 7.3 cm2 (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,microSD (dedicated slot),,VGA,No,,,No,No,No,No,No,FM radio,Proprietary,,No,Up to 3 h,,,,,,,,Removable Li-Ion 720 mAh battery,,Up to 200 h,,,,,,,,,,,,,WAP,,,,,Yes,Yes,"SMS, EMS, MMS",Yes,No,"Vibration; Downloadable polyphonic, MP3, AAC+ ringtones",,,,,,
i_mobile,i-mobile 202,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-202.jpg,GSM,GSM 900 / 1800,Yes,No,"2008, November. Released 2008, December",Discontinued,105 x 44 x 14.5 mm (4.13 x 1.73 x 0.57 in),95 g (3.35 oz),Mini-SIM,"wallpapers, themes","CSTN, 65K colors","1.8 inches, 10.2 cm2 (~22.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,"microSD, up to 1 GB (dedicated slot)",,VGA,No,,,No,No,No,No,No,FM radio,miniUSB,,No,Up to 2 h 30 min,"Black, White",,,,,,,Removable Li-Ion 750 mAh battery,,Up to 220 h,,,,,,,,,,,,,WAP 2.0/HTML,,,,,Yes,Yes,"SMS, MMS",Yes,No,,,,,,,
i_mobile,i-mobile 201,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-201.jpg,GSM,GSM 900 / 1800,No,No,"2008, May. Released 2008, May",Discontinued,106 x 45 x 15.5 mm (4.17 x 1.77 x 0.61 in),73 g (2.57 oz),Mini-SIM,"wallpapers, themes","CSTN, 65K colors","1.5 inches, 7.3 cm2 (~15.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",,VGA,Yes,,,No,No,No,No,No,FM radio,Proprietary,,No,Up to 2 h,"Gray-Blue, Black-Orange",,,,,,,Removable Li-Ion 750 mAh battery,,Up to 150 h,,,,,,,,,,,,,WAP,,,,,500 entries,Yes,SMS,Yes,No,"Vibration; Downloadable polyphonic, MP3, VDO ringtones",,,,,,
i_mobile,i-mobile 101,https://cdn2.gsmarena.com/vv/bigpic/i-mobile.jpg,GSM,GSM 900 / 1800,No,No,"2008, May. Released 2008, May",Discontinued,103 x 45 x 14.4 mm (4.06 x 1.77 x 0.57 in),69.6 g (2.36 oz),Mini-SIM,wallpapers,"CSTN, 65K colors","1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,No,,,,,,No,No,No,No,No,No,No,,No,Up to 2 h 30 min,"Black, White, Gray",,,,,,,Removable Li-Ion 680 mAh battery,,Up to 150 h,,,,,,,,,,,,,No,,,,,255 entries,Yes,SMS(100),Yes,No,Vibration; Downloadable polyphonic ringtones,,,,,,
