Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
ericsson,Ericsson R320,https://cdn2.gsmarena.com/vv/bigpic/err320b.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,130 x 51 x 15 mm (5.12 x 2.01 x 0.59 in),99 g (3.49 oz),Mini-SIM,No,Monochrome graphic,,5 lines,,,,No,,,,,,No,No,No,No,No,No,,,Voice dial Voice answer Voice memo Calculator,4 h 30 min,"Atlantic Blue, Rock Red and Stone Purple",,,,,,,Removable NiMH battery,,104 h,,,,,,,,,,,,,WAP,,,Yes,,99,"30 received, dialed and missed calls",SMS,Yes,No,Vibration; Monophonic ringtones,Yes,Yes,,,
ericsson,Ericsson R310s,https://cdn2.gsmarena.com/vv/bigpic/err310s.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,131 x 53 x 25 mm (5.16 x 2.09 x 0.98 in),173 g (6.10 oz),Mini-SIM,"Dust, shock and splash resistant",Monochrome graphic,,5 lines,,,,No,,,,,,No,No,No,No,No,No,,,No,6 h 48 min,"Bright Orange, Nautic Blue, Aquatic Green and Peak Yellow",,,,,,,Removable NiMH battery,,160 h,,,,,,,,,,,,,,,,,,99,,SMS,,No,Vibration; Monophonic ringtones,Yes,Yes,,,
ericsson,Ericsson A2618,https://cdn2.gsmarena.com/vv/bigpic/era2618b.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,131 x 51 x 25 mm (5.16 x 2.01 x 0.98 in),140 g (4.94 oz),Mini-SIM,No,Monochrome graphic,,4 lines,,,,No,,,,,,No,No,No,No,No,No,,,Voice dial - Voice answer - Custom pictures,7 h,Exchangeable covers,,,,,,,Removable NiMH battery,,195 h,,,,,,,,,,,,,WAP,,,,,99,"30 received, dialed and missed calls",SMS,"3 - Tetris, Erix, Labirinth",No,Monophonic ringtones,Yes,Yes,,,
ericsson,Ericsson R250s PRO,https://cdn2.gsmarena.com/vv/bigpic/err250sb.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,148 x 59 x 32 mm (5.83 x 2.32 x 1.26 in),330 g (11.64 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 lines,,,,No,,,,,,Yes,No,No,No,No,No,,,No,5 h,"2 - Bright Orange, Iron Green",,,,,,,Removable battery,,100 h,,,,,,,,,,,,,,,,,,250,,SMS,No,No,Vibration; Monophonic ringtones,Yes,Yes,24,,
ericsson,Ericsson T28 World,https://cdn2.gsmarena.com/vv/bigpic/ert28wb.gif,GSM,GSM 900 / 1900,No,No,1999,Discontinued,97 x 50 x 15 mm (3.82 x 1.97 x 0.59 in),83 g (2.93 oz),Mini-SIM,Fixed icons,Monochrome graphic,,"101 x 33 pixels, 3 x 12 chars",,,,No,,,,,,No,No,No,No,No,No,,,No,3 h 30 min,,,,,,,,Removable Li-Po 500 mAh battery,,50 h,,,,,,,,,,,,,,,,,,250,,SMS,"2 - Tetris, Solitarie",No,"Vibration; Monophonic ringtones, composer",Yes,Yes,37,,
ericsson,Ericsson T28s,https://cdn2.gsmarena.com/vv/bigpic/ert28sb.gif,GSM,GSM 900 / 1800,No,No,1999,Discontinued,97 x 50 x 15 mm (3.82 x 1.97 x 0.59 in),83 g (2.93 oz),Mini-SIM,Fixed icons,Monochrome graphic,,"101 x 33 pixels, 3 x 12 chars",,,,No,,,,,,No,No,No,No,No,No,,,No,3 h 30 min,,,,,,,,Removable Li-Po 500 mAh battery,,50 h,,,,,,,,,,,,,,,,,,250,,SMS,"2 - Tetris, Solitarie",No,"Vibration; Monophonic ringtones, composer",Yes,Yes,37,,
ericsson,Ericsson T18s,https://cdn2.gsmarena.com/vv/bigpic/ert18sb.gif,GSM,GSM 900 / 1800,No,No,1999,Discontinued,105 x 49 x 24 mm (4.13 x 1.93 x 0.94 in),146 g (5.15 oz),Mini-SIM,Fixed icons,Monochrome graphic,,"101 x 33 pixels, 3 x 12 chars",,,,No,,,,,,No,No,No,No,No,No,,,No,4 h,3,,,,,,,Removable NiMH 750 mAh battery,,100 h,,,,,,,,,,,,,,,,,,99,,SMS,No,No,"Vibration; Monophonic ringtones, composer",Yes,Yes,24,,
ericsson,Ericsson T10s,https://cdn2.gsmarena.com/vv/bigpic/ert10sb.gif,GSM,GSM 900 / 1800,No,No,1999,Discontinued,105 x 49 x 24 mm (4.13 x 1.93 x 0.94 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Monochrome graphic,,"101 x 33 pixels, 3 x 12 chars",,,,No,,,,,,No,No,No,No,No,No,,,No,4 h,5,,,,,,,Removable NiMH 750 mAh battery,,100 h,,,,,,,,,,,,,,,,,,99,,SMS,No,No,"Vibration; Monophonic ringtones, composer",Yes,Yes,24,,
ericsson,Ericsson A1018s,https://cdn2.gsmarena.com/vv/bigpic/er1018sb.gif,GSM,GSM 900 / 1800,No,No,1999,Discontinued,130 x 49 x 27 mm (5.12 x 1.93 x 1.06 in),163 g (5.75 oz),Mini-SIM,Fixed icons,Monochrome graphic,,3 x 12 chars,,,,No,,,,,,No,No,No,No,No,No,,,No,265 min,,,,,,,,Removable NiMH 800 mAh battery,,80 h,,,,,,,,,,,,,,,,,,No,,SMS,No,No,"Monophonic ringtones, composer",Yes,Yes,24,,
ericsson,Ericsson I 888,https://cdn2.gsmarena.com/vv/bigpic/eri888b.gif,GSM,GSM 900 / 1900,No,No,1999,Discontinued,130 x 49 x 22 mm (5.12 x 1.93 x 0.87 in),195 g (6.88 oz),Mini-SIM,Fixed icons,Alphanumeric,,3 x 12 chars,,,,No,,,,,,No,No,No,No,No,No,,,No,265 min,,,,,,,,Removable NiMH 800 mAh battery,,80 h,,,,,,,,,,,,,,,,Yes,,100,,SMS,No,No,"Monophonic ringtones, composer",Yes,Yes,24,,
ericsson,Ericsson SH 888,https://cdn2.gsmarena.com/vv/bigpic/ersh888b.gif,GSM,GSM 900 / 1800,No,No,1998,Discontinued,130 x 49 x 22 mm (5.12 x 1.93 x 0.87 in),195 g (6.88 oz),Mini-SIM,Fixed icons,Alphanumeric,,3 x 12 chars,,,,No,,,,,,No,No,No,No,No,No,,,No,265 min,,,,,,,,Removable NiMH 800 mAh battery,,80 h,,,,,,,,,,,,,,,,Yes,,100,,SMS,No,No,"Monophonic ringtones, composer",Yes,Yes,24,,
ericsson,Ericsson S 868,https://cdn2.gsmarena.com/vv/bigpic/ers868b.gif,GSM,GSM 900 / 1800,No,No,1998,Discontinued,130 x 49 x 21 mm (5.12 x 1.93 x 0.83 in),172 g (6.07 oz),Mini-SIM,Fixed icons,Alphanumeric,,3 x 12 chars,,,,No,,,,,,No,No,No,No,No,No,,,No,265 min,,,,,,,,Removable NiMH 800 mAh battery,,80 h,,,,,,,,,,,,,,,,Yes,,100,,SMS,No,No,"Monophonic ringtones, composer",Yes,Yes,24,,
ericsson,Ericsson GF 788e,https://cdn2.gsmarena.com/vv/bigpic/erg788eb.gif,GSM,GSM 900,No,No,1997,Discontinued,105 x 49 x 24 mm (4.13 x 1.93 x 0.94 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Alphanumeric,,1 x 10 chars,,,,No,,,,,,No,No,No,No,No,No,,,No,180 min,4,,,,,,,Removable NiMH 550 mAh battery,,60 h,,,,,,,,,,,,,,,,,,99,,SMS,No,No,"Monophonic ringtones, composer",Yes,Yes,19,,
